Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS);DOI
Cu-0.22Fe-0.06P;Cu low alloyed;99.72;0;0;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173;1.167;50;Y;773;1;N;;233;279;87;https://doi.org/10.1016/j.msea.2006.01.068
Cu-0.22Fe-0.06P-0.02B-0.05Ce;Cu low alloyed;99.65;0;0;0.02;0;0;0;0.05;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173;1.167;50;N;;;N;;457;481;47;https://doi.org/10.1016/j.msea.2006.01.068
Cu-0.22Fe-0.06P-0.02B-0.05Ce;Cu low alloyed;99.65;0;0;0.02;0;0;0;0.05;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173;1.167;50;Y;573;1;N;;464;490;63;https://doi.org/10.1016/j.msea.2006.01.068
Cu-0.22Fe-0.06P-0.02B-0.05Ce;Cu low alloyed;99.65;0;0;0.02;0;0;0;0.05;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173;1.167;50;Y;673;1;N;;470;515;80;https://doi.org/10.1016/j.msea.2006.01.068
Cu-0.22Fe-0.06P-0.02B-0.05Ce;Cu low alloyed;99.65;0;0;0.02;0;0;0;0.05;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1173;1.167;50;Y;773;1;N;;315;387;85;https://doi.org/10.1016/j.msea.2006.01.068
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;N;;;N;139;;;45;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;623;1;N;139;;;60;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;673;1;N;155;;;72;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;1;N;148;;;87;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;773;1;N;117;;;92;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;823;1;N;90;;;93;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;873;1;N;82;;;92;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;923;1;N;77;;;90;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;N;;;N;147;;;44;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;623;1;N;162;;;55;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;673;1;N;177;;;68;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;1;N;174;;;84;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;773;1;N;164;;;85;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;823;1;N;144;;;87;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;873;1;N;101;;;87;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;923;1;N;84;;;85;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;N;;;N;150;;;43;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;623;1;N;162;;;56;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;673;1;N;180;;;66;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;1;N;179;;;80;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;773;1;N;162;;;81;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;823;1;N;149;;;82;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;873;1;N;103;;;82;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;923;1;N;87;;;81;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.017;N;135;;;48;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.0417;N;140;;;51;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.083;N;151;;;58;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.17;N;158;;;69;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.25;N;159;;;76;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;0.5;N;156;;;85;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;1;N;147;;;87;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.4Cr;Cu low alloyed;99.6;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;80;Y;723;2;N;131;;;90;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.017;N;156;;;50;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.0417;N;160;;;54;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.083;N;166;;;60;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.17;N;173;;;71;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.25;N;175;;;76;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;0.5;N;176;;;82;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;1;N;174;;;84;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.42Cr-0.18Zr;Cu low alloyed;99.4;0;0;0;0;0;0;0;0.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18;;;80;Y;723;2;N;170;;;85;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.017;N;160;;;48;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.0417;N;167;;;52;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.083;N;174;;;59;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.17;N;177;;;69;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.25;N;178;;;73;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;0.5;N;179;;;78;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;1;N;179;;;79;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.39Cr-0.15Zr-0.12Ni-0.03Si;Cu low alloyed;99.31;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0;0;0;0.12;0;0;0;0.03;0;0;0;0;0.15;;;80;Y;723;2;N;181;;;80;https://doi.org/10.1016/j.jallcom.2013.08.146
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;6;N;;;390;73;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;12;N;;;415;75;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;24;N;;;392;75;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;452;24;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.167;N;;;445;35;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;N;;;522;59;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;Y;159;;546;66;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;1.5;N;;;537;66;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;6;N;;;522;73;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-0.3Fe;Cu low alloyed;99.05;0;0;0;0;0;0;0;0.68;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;24;N;;;425;82;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;0;Y;873;3;N;75;;268;53;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.75;N;112;;316;53;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.75;Y;129;;374;61;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;350;26;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.167;N;;;314;46;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;0.333;N;;;311;51;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;873;3;N;;;311;54;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;475;24;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.167;N;;;382;51;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.333;N;;;392;53;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;1.5;N;;;386;56;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;12;N;;;325;57;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.75;Y;144;;484;57;https://doi.org/10.1023/A:1017916930459
Cu-0.7Cr-2.0Fe;Cu low alloyed;97.52;0;0;0;0;0;0;0;0.63;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;873;0.75;N;118;;390;56;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;304;33;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;0.333;N;;;409;65;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;1.5;N;;;460;79;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;723;6;N;;;460;85;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;N;;;N;;;459;32;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.167;N;;;476;46;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;0.75;N;;;570;74;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;1.5;N;;;582;81;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;6;N;;;542;88;https://doi.org/10.1023/A:1017916930459
Cu-1Cr;Cu low alloyed;99.19;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;90;Y;723;24;N;;;460;91;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;266;25;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.167;N;;;245;44;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;1.5;N;;;256;46;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;6;N;;;255;48;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;N;;;N;;;252;20;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.167;N;;;78;44;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;0.75;N;;;85;45;https://doi.org/10.1023/A:1017916930459
Cu-1Fe;Cu low alloyed;99;0;0;0;0;0;0;0;0.05;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;2;40;Y;923;1.5;N;;;94;46;https://doi.org/10.1023/A:1017916930459
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;N;;;N;65;;;47;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0083;N;66;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0167;N;65;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0417;N;66;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.0833;N;65;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.167;N;64;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.25;N;67;;;48;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;0.5;N;67;;;50;https://doi.org/10.1016/j.msea.2006.07.121
Cu-0.28Cr-0.19Mg;Cu low alloyed;99.53;0;0;0;0;0;0;0;0.28;0;0;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1223;4;0;Y;663;1;N;77;;;55;https://doi.org/10.1016/j.msea.2006.07.121
